name,rating,rank,season_week,ranking_id,season,week
New Mexico State,1.8309288410366928,57,2023.013,727,2023,12.999999999919964
North Carolina,7.050863800094168,38,2023.013,727,2023,12.999999999919964
North Texas,-9.77174335329994,104,2023.013,727,2023,12.999999999919964
Northern Illinois,-7.9908300654528865,95,2023.013,727,2023,12.999999999919964
Northwestern,2.700619507033951,55,2023.013,727,2023,12.999999999919964
Notre Dame,22.79993374131801,7,2023.013,727,2023,12.999999999919964
Ohio,-4.881963169652157,83,2023.013,727,2023,12.999999999919964
Ohio State,26.65265686514274,4,2023.013,727,2023,12.999999999919964
Oklahoma,20.382593818363524,11,2023.013,727,2023,12.999999999919964
Oklahoma State,5.943458025436136,41,2023.013,727,2023,12.999999999919964
Old Dominion,-5.666424132811057,88,2023.013,727,2023,12.999999999919964
Ole Miss,10.990047877271248,24,2023.013,727,2023,12.999999999919964
Oregon,28.690559245254192,1,2023.013,727,2023,12.999999999919964
Oregon State,16.235897760471417,16,2023.013,727,2023,12.999999999919964
Penn State,24.77669140366305,5,2023.013,727,2023,12.999999999919964
Pittsburgh,-4.28340448261257,79,2023.013,727,2023,12.999999999919964
Purdue,-2.321227865755203,69,2023.013,727,2023,12.999999999919964
Rice,-6.454853314039262,92,2023.013,727,2023,12.999999999919964
Rutgers,1.538349048049513,59,2023.013,727,2023,12.999999999919964
SMU,10.91371619660742,25,2023.013,727,2023,12.999999999919964
Sam Houston,-10.179146338005292,106,2023.013,727,2023,12.999999999919964
San Diego State,-10.242225612039976,107,2023.013,727,2023,12.999999999919964
San José State,3.997932401302668,50,2023.013,727,2023,12.999999999919964
South Alabama,1.4671565117141228,60,2023.013,727,2023,12.999999999919964
South Carolina,6.197253918814808,39,2023.013,727,2023,12.999999999919964
South Florida,-13.016158377283514,112,2023.013,727,2023,12.999999999919964
Southern Miss,-14.287715876407551,115,2023.013,727,2023,12.999999999919964
Stanford,-8.437056661657126,98,2023.013,727,2023,12.999999999919964
Syracuse,-4.077699248064037,78,2023.013,727,2023,12.999999999919964
TCU,7.354363608858046,36,2023.013,727,2023,12.999999999919964
Temple,-22.880010046101454,132,2023.013,727,2023,12.999999999919964
Tennessee,12.497033161191702,20,2023.013,727,2023,12.999999999919964
Texas,23.28572513014868,6,2023.013,727,2023,12.999999999919964
Texas A&M,15.623268432019255,17,2023.013,727,2023,12.999999999919964
Texas State,-9.432115554245035,101,2023.013,727,2023,12.999999999919964
Texas Tech,4.3465010345715065,49,2023.013,727,2023,12.999999999919964
Toledo,1.6828382372429989,58,2023.013,727,2023,12.999999999919964
Troy,9.419206169837835,29,2023.013,727,2023,12.999999999919964
Tulane,1.2474201155083966,62,2023.013,727,2023,12.999999999919964
Tulsa,-16.118808939661065,125,2023.013,727,2023,12.999999999919964
UAB,-14.938162458292624,118,2023.013,727,2023,12.999999999919964
UCF,6.034454960004496,40,2023.013,727,2023,12.999999999919964
UCLA,5.208950145682522,46,2023.013,727,2023,12.999999999919964
UConn,-16.110599955635575,124,2023.013,727,2023,12.999999999919964
UL Monroe,-20.90205268894932,130,2023.013,727,2023,12.999999999919964
UNLV,3.814524200794767,52,2023.013,727,2023,12.999999999919964
USC,8.824996448722471,31,2023.013,727,2023,12.999999999919964
UTEP,-11.77066688888956,111,2023.013,727,2023,12.999999999919964
UTSA,0.4614625119666407,63,2023.013,727,2023,12.999999999919964
Utah,10.36073914841371,27,2023.013,727,2023,12.999999999919964
Utah State,-9.69671902628598,103,2023.013,727,2023,12.999999999919964
Vanderbilt,-10.585730939254002,108,2023.013,727,2023,12.999999999919964
Virginia,-4.873177812168356,82,2023.013,727,2023,12.999999999919964
Virginia Tech,7.382998186261053,35,2023.013,727,2023,12.999999999919964
Wake Forest,-3.056778345141116,75,2023.013,727,2023,12.999999999919964
Washington,17.789147904288107,14,2023.013,727,2023,12.999999999919964
Washington State,5.751250107481123,42,2023.013,727,2023,12.999999999919964
West Virginia,4.351756918148128,48,2023.013,727,2023,12.999999999919964
Western Kentucky,-2.373224504608629,70,2023.013,727,2023,12.999999999919964
Western Michigan,-14.864417139922695,117,2023.013,727,2023,12.999999999919964
Wisconsin,3.3685957400671844,54,2023.013,727,2023,12.999999999919964
Wyoming,0.0210473596112601,65,2023.013,727,2023,12.999999999919964
Air Force,-0.31430300132867,66,2023.015,728,2023,15.000000000100044
Akron,-22.29653751474044,131,2023.015,728,2023,15.000000000100044
Alabama,21.49605116954888,8,2023.015,728,2023,15.000000000100044
App State,4.027822663342519,51,2023.015,728,2023,15.000000000100044
Arizona,17.376320034923744,15,2023.015,728,2023,15.000000000100044
Arizona State,-6.290338453809068,91,2023.015,728,2023,15.000000000100044
Arkansas,-2.8415150173438093,73,2023.015,728,2023,15.000000000100044
Arkansas State,-4.668853111258084,81,2023.015,728,2023,15.000000000100044
Army,-8.095541884588275,96,2023.015,728,2023,15.000000000100044
Auburn,8.046372486654363,33,2023.015,728,2023,15.000000000100044
BYU,-3.4729947669137573,76,2023.015,728,2023,15.000000000100044
Ball State,-13.125836702066374,112,2023.015,728,2023,15.000000000100044
Baylor,-8.187431198619175,97,2023.015,728,2023,15.000000000100044
Boise State,5.361957062812031,45,2023.015,728,2023,15.000000000100044
Boston College,-5.540348134220627,87,2023.015,728,2023,15.000000000100044
Bowling Green,-2.7467374263309896,72,2023.015,728,2023,15.000000000100044
Buffalo,-14.796155433481427,116,2023.015,728,2023,15.000000000100044
California,5.262063084554896,46,2023.015,728,2023,15.000000000100044
Central Michigan,-15.209668174692943,121,2023.015,728,2023,15.000000000100044
Charlotte,-20.45272582663584,129,2023.015,728,2023,15.000000000100044
Cincinnati,-9.076672133206785,99,2023.015,728,2023,15.000000000100044
Clemson,13.257075149826932,18,2023.015,728,2023,15.000000000100044
Coastal Carolina,-5.421111514140548,86,2023.015,728,2023,15.000000000100044
Colorado,-1.6788841354859725,67,2023.015,728,2023,15.000000000100044
Colorado State,-9.731215856905902,103,2023.015,728,2023,15.000000000100044
Duke,8.299737849078959,32,2023.015,728,2023,15.000000000100044
East Carolina,-11.82521470686002,111,2023.015,728,2023,15.000000000100044
Eastern Michigan,-16.1830293238692,124,2023.015,728,2023,15.000000000100044
Florida,5.563224161988711,43,2023.015,728,2023,15.000000000100044
Florida Atlantic,-11.133670226252873,109,2023.015,728,2023,15.000000000100044
Florida International,-19.691363379600325,128,2023.015,728,2023,15.000000000100044
Florida State,21.38268398301976,9,2023.015,728,2023,15.000000000100044
Fresno State,-3.296572780438421,74,2023.015,728,2023,15.000000000100044
Georgia,27.031085770963323,3,2023.015,728,2023,15.000000000100044
Georgia Southern,-9.452222992040296,100,2023.015,728,2023,15.000000000100044
Georgia State,-9.763007902090024,104,2023.015,728,2023,15.000000000100044
Georgia Tech,3.741705283818762,53,2023.015,728,2023,15.000000000100044
Hawai'i,-15.287947420606656,122,2023.015,728,2023,15.000000000100044
Houston,-5.787029304547126,89,2023.015,728,2023,15.000000000100044
Illinois,-2.516638891680295,71,2023.015,728,2023,15.000000000100044
Indiana,-4.963199796774786,83,2023.015,728,2023,15.000000000100044
Iowa,5.560125530420551,44,2023.015,728,2023,15.000000000100044
Iowa State,12.04017898723599,21,2023.015,728,2023,15.000000000100044
Jacksonville State,2.1430561221463504,56,2023.015,728,2023,15.000000000100044
James Madison,11.423907220513003,23,2023.015,728,2023,15.000000000100044
Kansas,12.022012925896927,22,2023.015,728,2023,15.000000000100044
Kansas State,20.30478019730573,12,2023.015,728,2023,15.000000000100044
Kent State,-30.49239348655333,133,2023.015,728,2023,15.000000000100044
Kentucky,7.205401659226038,37,2023.015,728,2023,15.000000000100044
LSU,21.316766210524047,10,2023.015,728,2023,15.000000000100044
Liberty,8.902693744311303,30,2023.015,728,2023,15.000000000100044
Louisiana,-5.308888270253709,85,2023.015,728,2023,15.000000000100044
Louisiana Tech,-15.09986570626,119,2023.015,728,2023,15.000000000100044
Louisville,12.619948940065589,19,2023.015,728,2023,15.000000000100044
Marshall,-7.905485974211585,94,2023.015,728,2023,15.000000000100044
Maryland,7.900799553475309,34,2023.015,728,2023,15.000000000100044
Massachusetts,-17.372964248848927,126,2023.015,728,2023,15.000000000100044
Memphis,1.1067933369826417,61,2023.015,728,2023,15.000000000100044
Miami,9.983643020076114,28,2023.015,728,2023,15.000000000100044
Miami (OH),-1.774245601724826,68,2023.015,728,2023,15.000000000100044
Michigan,28.001164845278005,2,2023.015,728,2023,15.000000000100044
Michigan State,-7.554529731405502,93,2023.015,728,2023,15.000000000100044
Middle Tennessee,-6.203926588052263,90,2023.015,728,2023,15.000000000100044
Minnesota,-4.504009512724592,80,2023.015,728,2023,15.000000000100044
Mississippi State,-3.9579887733910777,77,2023.015,728,2023,15.000000000100044
Missouri,18.673097208177545,13,2023.015,728,2023,15.000000000100044
NC State,10.48415526791306,26,2023.015,728,2023,15.000000000100044
Navy,-14.054152697918104,114,2023.015,728,2023,15.000000000100044
Nebraska,0.3491848818425271,64,2023.015,728,2023,15.000000000100044
Nevada,-19.396855700875825,127,2023.015,728,2023,15.000000000100044
New Mexico,-14.982462846394412,118,2023.015,728,2023,15.000000000100044
New Mexico State,2.1008263143822585,57,2023.015,728,2023,15.000000000100044
North Carolina,6.890055130198933,38,2023.015,728,2023,15.000000000100044
North Texas,-9.769508274773203,105,2023.015,728,2023,15.000000000100044
Northern Illinois,-8.066296187675368,95,2023.015,728,2023,15.000000000100044
Northwestern,2.751558587191824,55,2023.015,728,2023,15.000000000100044
Notre Dame,22.80963047896548,7,2023.015,728,2023,15.000000000100044
Ohio,-4.996861743903285,84,2023.015,728,2023,15.000000000100044
Ohio State,26.59802007564104,4,2023.015,728,2023,15.000000000100044
Oklahoma,20.42129225052944,11,2023.015,728,2023,15.000000000100044
Oklahoma State,6.102330652743198,41,2023.015,728,2023,15.000000000100044
Old Dominion,-5.678826287152459,88,2023.015,728,2023,15.000000000100044
Ole Miss,10.92546093763791,25,2023.015,728,2023,15.000000000100044
Oregon,28.83491875833467,1,2023.015,728,2023,15.000000000100044
Oregon State,16.170722518785823,16,2023.015,728,2023,15.000000000100044
Penn State,24.755337773930545,5,2023.015,728,2023,15.000000000100044
Pittsburgh,-4.409541427298453,79,2023.015,728,2023,15.000000000100044
Purdue,-2.270209773015609,69,2023.015,728,2023,15.000000000100044
Rice,-6.398630794028651,92,2023.015,728,2023,15.000000000100044
Rutgers,1.3702369840978346,60,2023.015,728,2023,15.000000000100044
SMU,11.016202005978382,24,2023.015,728,2023,15.000000000100044
Sam Houston,-10.052529642432656,106,2023.015,728,2023,15.000000000100044
San Diego State,-10.152187162023402,107,2023.015,728,2023,15.000000000100044
San José State,4.440395690186834,48,2023.015,728,2023,15.000000000100044
South Alabama,1.564259352849863,59,2023.015,728,2023,15.000000000100044
South Carolina,6.217282944605279,40,2023.015,728,2023,15.000000000100044
South Florida,-13.133185484765514,113,2023.015,728,2023,15.000000000100044
Southern Miss,-14.342155716155794,115,2023.015,728,2023,15.000000000100044
Stanford,-8.44089366365647,98,2023.015,728,2023,15.000000000100044
Syracuse,-4.203075570253721,78,2023.015,728,2023,15.000000000100044
TCU,7.363532242868956,36,2023.015,728,2023,15.000000000100044
Temple,-22.928921125614583,132,2023.015,728,2023,15.000000000100044
Tennessee,12.307108149161364,20,2023.015,728,2023,15.000000000100044
Texas,23.451301086137107,6,2023.015,728,2023,15.000000000100044
Texas A&M,15.58623351767184,17,2023.015,728,2023,15.000000000100044
Texas State,-9.4804369550577,101,2023.015,728,2023,15.000000000100044
Texas Tech,4.300414108461013,50,2023.015,728,2023,15.000000000100044
Toledo,1.6638005713006798,58,2023.015,728,2023,15.000000000100044
Troy,9.489924497122171,29,2023.015,728,2023,15.000000000100044
Tulane,0.995161258792935,62,2023.015,728,2023,15.000000000100044
Tulsa,-16.244139178299434,125,2023.015,728,2023,15.000000000100044
UAB,-15.139222481901088,120,2023.015,728,2023,15.000000000100044
UCF,6.324173843464512,39,2023.015,728,2023,15.000000000100044
UCLA,5.186360075672088,47,2023.015,728,2023,15.000000000100044
UConn,-16.091900251286535,123,2023.015,728,2023,15.000000000100044
UL Monroe,-20.95881777642441,130,2023.015,728,2023,15.000000000100044
UNLV,3.933171328121734,52,2023.015,728,2023,15.000000000100044
USC,8.779198698049564,31,2023.015,728,2023,15.000000000100044
UTEP,-11.677392703017386,110,2023.015,728,2023,15.000000000100044
UTSA,0.4294759537044592,63,2023.015,728,2023,15.000000000100044
Utah,10.246573093647378,27,2023.015,728,2023,15.000000000100044
Utah State,-9.598368483698072,102,2023.015,728,2023,15.000000000100044
Vanderbilt,-10.654098650961616,108,2023.015,728,2023,15.000000000100044
Virginia,-4.942195883120354,82,2023.015,728,2023,15.000000000100044
Virginia Tech,7.487407574148596,35,2023.015,728,2023,15.000000000100044
Wake Forest,-3.300237944013153,75,2023.015,728,2023,15.000000000100044
Washington,17.62633379772842,14,2023.015,728,2023,15.000000000100044
Washington State,5.9000951088803655,42,2023.015,728,2023,15.000000000100044
West Virginia,4.3880611005108925,49,2023.015,728,2023,15.000000000100044
Western Kentucky,-2.454054022726517,70,2023.015,728,2023,15.000000000100044
Western Michigan,-14.887246141246704,117,2023.015,728,2023,15.000000000100044
Wisconsin,3.258998999114569,54,2023.015,728,2023,15.000000000100044
Wyoming,0.1558056611035816,65,2023.015,728,2023,15.000000000100044
Air Force,-0.3803662915470455,67,2023.1,729,2023,99.99999999990905
Akron,-22.18696080156758,131,2023.1,729,2023,99.99999999990905
Alabama,22.50482376582748,8,2023.1,729,2023,99.99999999990905
App State,2.087537922826652,55,2023.1,729,2023,99.99999999990905
Arizona,17.61492790813275,15,2023.1,729,2023,99.99999999990905
Arizona State,-6.347163822462051,92,2023.1,729,2023,99.99999999990905
Arkansas,-2.917595484122208,73,2023.1,729,2023,99.99999999990905
Arkansas State,-4.191802028253616,78,2023.1,729,2023,99.99999999990905
Army,-7.840292314582687,95,2023.1,729,2023,99.99999999990905
Auburn,7.957368778234546,33,2023.1,729,2023,99.99999999990905
BYU,-3.335995065461788,74,2023.1,729,2023,99.99999999990905
Ball State,-13.00131782991199,112,2023.1,729,2023,99.99999999990905
Baylor,-7.722877704469569,94,2023.1,729,2023,99.99999999990905
Boise State,8.75971485098486,31,2023.1,729,2023,99.99999999990905
Boston College,-5.753940068049255,88,2023.1,729,2023,99.99999999990905
Bowling Green,-2.703240294885896,72,2023.1,729,2023,99.99999999990905
Buffalo,-14.881091132944947,116,2023.1,729,2023,99.99999999990905
California,5.213022786187695,45,2023.1,729,2023,99.99999999990905
Central Michigan,-15.445105312404603,121,2023.1,729,2023,99.99999999990905
Charlotte,-20.52002759930996,129,2023.1,729,2023,99.99999999990905
Cincinnati,-8.91712394033311,99,2023.1,729,2023,99.99999999990905
Clemson,13.112286975646846,18,2023.1,729,2023,99.99999999990905
Coastal Carolina,-5.500259712095983,86,2023.1,729,2023,99.99999999990905
Colorado,-1.8669932485355696,68,2023.1,729,2023,99.99999999990905
Colorado State,-9.717966399359016,103,2023.1,729,2023,99.99999999990905
Duke,7.790163378376016,35,2023.1,729,2023,99.99999999990905
East Carolina,-12.137594239488852,111,2023.1,729,2023,99.99999999990905
Eastern Michigan,-16.548324547238757,125,2023.1,729,2023,99.99999999990905
Florida,5.544325887462841,43,2023.1,729,2023,99.99999999990905
Florida Atlantic,-11.286424474296648,109,2023.1,729,2023,99.99999999990905
Florida International,-19.7587638394466,128,2023.1,729,2023,99.99999999990905
Florida State,21.27045388141966,10,2023.1,729,2023,99.99999999990905
Fresno State,-3.66825214405832,75,2023.1,729,2023,99.99999999990905
Georgia,25.954343217894376,4,2023.1,729,2023,99.99999999990905
Georgia Southern,-9.90553112342142,104,2023.1,729,2023,99.99999999990905
Georgia State,-10.059987505229111,107,2023.1,729,2023,99.99999999990905
Georgia Tech,3.46080640611995,51,2023.1,729,2023,99.99999999990905
Hawai'i,-15.556558234888062,122,2023.1,729,2023,99.99999999990905
Houston,-5.5746043201324085,87,2023.1,729,2023,99.99999999990905
Illinois,-2.633836630514726,71,2023.1,729,2023,99.99999999990905
Indiana,-5.014960490877777,84,2023.1,729,2023,99.99999999990905
Iowa,4.99433132498101,47,2023.1,729,2023,99.99999999990905
Iowa State,12.61295381133192,19,2023.1,729,2023,99.99999999990905
Jacksonville State,2.296164235786136,54,2023.1,729,2023,99.99999999990905
James Madison,11.300090270983354,25,2023.1,729,2023,99.99999999990905
Kansas,12.535473711568851,20,2023.1,729,2023,99.99999999990905
Kansas State,20.97223656190077,11,2023.1,729,2023,99.99999999990905
Kent State,-30.41776042503487,133,2023.1,729,2023,99.99999999990905
Kentucky,7.262111153727245,38,2023.1,729,2023,99.99999999990905
LSU,21.50583621245128,9,2023.1,729,2023,99.99999999990905
